Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2496,JSWSTEEL,EQ,340.8,343.0,344.0,332.1,340.0,339.55,339.38,305012,10351374650000.0,,218378,0.716
2497,JSWSTEEL,EQ,339.55,340.05,343.9,331.0,331.0,333.45,338.28,429627,14533462619999.998,,329234,0.7663
2498,JSWSTEEL,EQ,333.45,340.0,342.4,323.0,324.5,324.95,335.47,511834,17170325294999.998,,283739,0.5544
2499,JSWSTEEL,EQ,324.95,326.7,330.0,324.5,325.1,325.35,326.21,199881,6520225070000.0,,121547,0.6081000000000001
2502,JSWSTEEL,EQ,325.35,327.7,340.45,325.0,339.0,339.2,337.77,562667,19005175540000.0,,429811,0.7639
2503,JSWSTEEL,EQ,339.2,341.0,342.8,326.0,335.6,335.3,333.78,216356,7221615300000.0,,102890,0.4756
2504,JSWSTEEL,EQ,335.3,337.7,338.0,323.3,337.0,334.45,332.19,199080,6613254190000.0,,116501,0.5852
2505,JSWSTEEL,EQ,334.45,350.0,350.0,329.55,335.0,334.65,333.44,154526,5152504815000.0,,110876,0.7175
2506,JSWSTEEL,EQ,334.65,337.35,339.5,331.0,335.95,335.45,335.13,109669,3675345170000.001,,76482,0.6973999999999999
2509,JSWSTEEL,EQ,335.45,339.0,341.0,332.15,340.5,339.8,337.14,128025,4316200945000.001,,88906,0.6944
2510,JSWSTEEL,EQ,339.8,335.0,342.0,332.45,335.0,334.85,335.16,128909,4320481975000.0,,86573,0.6716
2511,JSWSTEEL,EQ,334.85,339.9,339.9,325.65,326.5,327.9,330.42,78030,2578262060000.0,,46406,0.5947
2512,JSWSTEEL,EQ,327.9,339.9,339.9,325.5,327.0,327.3,329.5,143002,4711876940000.0,,74975,0.5243
2513,JSWSTEEL,EQ,327.3,335.0,335.0,312.0,316.1,316.4,316.84,313302,9926580895000.0,,250792,0.8005
2516,JSWSTEEL,EQ,316.4,320.0,320.0,309.0,310.75,313.95,313.06,202455,6338047215000.0,,152107,0.7513
2517,JSWSTEEL,EQ,313.95,317.0,334.0,314.2,333.0,331.85,327.77,161490,5293200675000.0,,96936,0.6003000000000001
2518,JSWSTEEL,EQ,331.85,350.0,350.0,321.1,325.0,323.45,326.08,73029,2381359660000.0,,47918,0.6562
2519,JSWSTEEL,EQ,323.45,328.0,334.5,326.0,334.0,332.5,330.26,118550,3915249145000.001,,78093,0.6587000000000001
2520,JSWSTEEL,EQ,332.5,344.8,344.8,329.9,333.0,331.15,334.36,106289,3553882940000.0,,77127,0.7256
2523,JSWSTEEL,EQ,331.15,334.0,336.9,330.0,330.0,332.1,332.88,40056,1333374855000.0,,19020,0.4748
2524,JSWSTEEL,EQ,332.1,326.05,331.0,321.1,323.0,323.75,326.66,46159,1507811575000.0,,27973,0.606
2525,JSWSTEEL,EQ,323.75,310.65,336.75,310.65,334.9,333.45,333.7,242150,8080657184999.999,,213714,0.8826
2526,JSWSTEEL,EQ,333.45,337.9,338.4,325.05,325.85,326.9,332.44,164842,5480003570000.0,,93178,0.5653
2527,JSWSTEEL,EQ,326.9,335.0,335.0,326.15,328.0,328.55,329.09,79507,2616523515000.0,,57218,0.7197
2530,JSWSTEEL,EQ,328.55,327.5,336.25,320.05,334.0,330.55,331.2,193325,6402963085000.0,,121974,0.6309
2531,JSWSTEEL,EQ,330.55,331.0,337.0,329.0,335.2,334.8,332.69,242007,8051239465000.001,,196294,0.8111
2532,JSWSTEEL,EQ,334.8,336.0,344.9,333.25,338.7,337.45,338.98,418005,14169573365000.0,,263309,0.6299
2533,JSWSTEEL,EQ,337.45,335.05,338.8,334.5,336.5,336.55,336.34,96928,3260103335000.0,,76570,0.79
2534,JSWSTEEL,EQ,336.55,337.0,337.9,326.0,327.5,328.25,333.62,116801,3896754960000.0,,83823,0.7177
2537,JSWSTEEL,EQ,328.25,335.0,335.0,312.05,314.65,319.7,324.56,243322,7897243034999.999,,158003,0.6494
2538,JSWSTEEL,EQ,319.7,320.0,333.0,311.5,316.0,314.75,319.48,296926,9486155890000.0,,246529,0.8303
2539,JSWSTEEL,EQ,314.75,317.0,317.5,310.0,311.55,313.1,312.97,46506,1455497355000.0,,23691,0.5094
2540,JSWSTEEL,EQ,313.1,313.1,325.2,313.1,322.0,322.4,319.47,86711,2770182705000.0,,58323,0.6726000000000001
2541,JSWSTEEL,EQ,322.4,324.9,342.9,322.0,340.0,339.05,332.68,248865,8279128584999.999,,160820,0.6462000000000001
2544,JSWSTEEL,EQ,339.05,343.0,344.0,335.0,339.0,337.95,338.36,172441,5834767725000.0,,94727,0.5493
2545,JSWSTEEL,EQ,337.95,345.0,345.0,328.4,328.4,331.2,335.82,145840,4897576280000.0,,84192,0.5773
2546,JSWSTEEL,EQ,331.2,348.9,361.9,331.0,350.0,349.2,347.24,718727,24956729215000.0,,461096,0.6415000000000001
